measure_name,state_name,subpopulation,value,source
Cardiovascular Diseases,Illinois,Hispanic,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Massachusetts,Hispanic,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,California,Hispanic,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Nevada,Hispanic,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Pennsylvania,Hispanic,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Mexico,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Kentucky,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Oklahoma,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,United States,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Hawaii,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Jersey,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Oregon,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Alabama,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Texas,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Maryland,Hispanic,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Arkansas,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Alaska,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Virginia,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New York,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Arkansas,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Idaho,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Montana,Hispanic,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,North Carolina,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Virginia,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Florida,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Ohio,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New Hampshire,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,District of Columbia,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Georgia,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Missouri,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Massachusetts,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Michigan,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Montana,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Nebraska,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Pennsylvania,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Iowa,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Utah,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Oregon,Hispanic,8,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Indiana,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Maine,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Pennsylvania,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Louisiana,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Mississippi,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Delaware,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Maine,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Minnesota,Hispanic,9,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,North Carolina,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Maryland,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Nevada,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Kansas,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Missouri,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Oklahoma,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Louisiana,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Colorado,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Idaho,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Ohio,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Delaware,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Georgia,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wisconsin,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Hawaii,Hispanic,10,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Virginia,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Delaware,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Michigan,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,California,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Florida,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Washington,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Vermont,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New Jersey,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Illinois,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Washington,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Utah,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Rhode Island,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Nevada,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,United States,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Arkansas,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Connecticut,Hispanic,11,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Maryland,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Nevada,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Oregon,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Nebraska,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Idaho,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,California,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Vermont,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wyoming,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New York,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Rhode Island,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Iowa,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Arizona,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Texas,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New York,Hispanic,12,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Maryland,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Florida,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Wisconsin,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Mississippi,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New Jersey,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Massachusetts,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,South Dakota,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New Mexico,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Colorado,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Texas,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Indiana,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Georgia,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Illinois,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Nebraska,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,United States,Hispanic,13,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Minnesota,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Minnesota,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Utah,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Virginia,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Arizona,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Texas,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,West Virginia,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,South Carolina,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Arkansas,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Arizona,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,California,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Indiana,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,District of Columbia,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Jersey,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,North Carolina,Hispanic,14,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New York,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,United States,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Iowa,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Connecticut,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Florida,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Oklahoma,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Massachusetts,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,South Dakota,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Alaska,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Illinois,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Depression,South Carolina,Hispanic,15,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Colorado,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Kansas,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Delaware,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Connecticut,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Tennessee,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Oklahoma,Hispanic,16,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Washington,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Mississippi,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Rhode Island,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Oklahoma,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Mexico,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Tennessee,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Oregon,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New Jersey,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Alaska,Hispanic,17,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Utah,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Idaho,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New Mexico,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,New York,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Alabama,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Hawaii,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,North Carolina,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Florida,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New Mexico,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Washington,Hispanic,18,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Tennessee,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Hawaii,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Nevada,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Massachusetts,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Georgia,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Colorado,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Pennsylvania,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,California,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Missouri,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,United States,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Connecticut,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Alabama,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Arkansas,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,North Dakota,Hispanic,19,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Missouri,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Alaska,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,South Carolina,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Arizona,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Oregon,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Wisconsin,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Illinois,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Idaho,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Minnesota,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Kansas,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Nebraska,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Indiana,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Ohio,Hispanic,20,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Maine,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,South Dakota,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Massachusetts,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Pennsylvania,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Montana,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Ohio,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Hampshire,Hispanic,21,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Iowa,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Rhode Island,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Kansas,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Texas,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Hawaii,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Pennsylvania,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Depression,North Dakota,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Michigan,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Alaska,Hispanic,22,"CDC, Behavioral Risk Factor Surveillance System"
